,user,video,northamerica,sports,news,autos,kids,movies,lifestyle,middleeast,foodanddrink,music,travel,health,finance,entertainment,weather,tv
16029,U57360,0,0,0,4,0,0,3,3,0,1,0,0,0,0,0,0,2
16030,U24472,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,1
16031,U50229,1,0,0,17,1,0,0,0,0,0,0,1,0,2,0,0,0
16032,U7903,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0
16033,U45853,0,0,5,10,2,0,1,8,0,2,2,4,13,3,2,0,0
16034,U65690,0,0,0,3,1,0,0,4,0,0,1,1,1,3,2,0,1
16035,U27664,1,0,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0
16036,U64437,0,0,8,17,1,0,3,3,0,3,4,0,0,0,1,1,1
16037,U15179,0,0,3,23,2,0,0,2,0,1,0,2,6,14,0,0,0
16038,U31800,2,0,6,6,3,0,0,5,0,0,2,0,1,1,1,0,4
16039,U17493,1,0,5,34,18,0,6,0,0,6,3,6,4,30,0,0,5
16040,U93546,1,0,1,2,0,0,0,0,0,0,3,1,0,1,1,0,0
16041,U58103,9,0,1,3,14,0,0,4,0,0,0,1,1,1,0,0,1
16042,U87144,0,0,27,9,1,0,0,3,0,1,0,0,2,1,1,0,2
16043,U43177,1,0,6,22,0,0,1,7,0,0,1,1,1,5,1,0,6
16044,U15965,1,0,0,5,2,0,1,6,0,2,0,1,0,5,1,0,1
16045,U47255,0,0,12,11,1,0,2,4,0,4,6,2,0,6,5,0,3
16046,U66239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16047,U21129,0,0,0,4,3,0,0,7,0,13,0,0,2,1,0,0,2
16048,U83963,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
16049,U66328,0,0,7,4,2,0,2,1,0,2,1,0,4,2,0,0,4
16050,U27986,0,0,2,3,1,0,0,1,0,2,0,0,0,1,0,0,1
16051,U76995,0,0,0,1,0,0,0,2,0,1,0,0,2,1,1,2,1
16052,U26500,1,0,5,30,0,0,0,1,0,0,3,0,0,0,1,0,1
16053,U49431,0,0,7,4,0,0,1,0,0,0,1,0,5,5,0,0,0
16054,U78944,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
16055,U74092,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
16056,U52476,1,0,2,7,0,0,1,2,0,1,0,3,2,4,2,1,3
16057,U50951,1,0,0,13,1,0,3,3,0,2,3,0,0,10,0,0,6
16058,U62189,0,0,3,7,1,0,1,2,0,2,0,0,0,2,0,0,4
16059,U91749,0,0,5,39,7,0,2,3,0,2,2,11,10,14,5,3,3
16060,U88479,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
16061,U85820,0,0,7,3,0,0,1,0,0,1,1,0,1,3,0,0,0
16062,U24819,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,2
16063,U31522,2,0,1,1,0,0,0,3,0,0,1,0,0,0,0,1,1
16064,U9617,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16065,U50262,0,0,4,9,0,0,0,1,0,1,0,0,0,2,0,0,0
16066,U46728,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1
16067,U36858,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2
16068,U74515,2,0,9,19,4,0,3,9,0,13,3,5,2,5,0,1,1
16069,U6021,0,0,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0
16070,U40213,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1
16071,U68960,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1
16072,U82122,0,0,3,4,0,0,0,2,0,1,2,0,0,0,0,0,1
16073,U25708,3,0,0,4,0,0,0,11,0,1,0,2,2,2,0,0,3
16074,U46602,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0
16075,U68897,0,0,2,5,0,0,0,1,0,2,0,0,0,1,0,0,1
16076,U60106,1,0,14,6,0,0,1,7,0,2,2,1,2,8,12,2,5
16077,U59878,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0
16078,U76648,1,0,0,4,0,0,2,1,0,1,1,1,0,0,0,0,1
16079,U4468,0,0,0,4,0,0,5,4,0,0,1,1,0,1,1,1,3
16080,U70325,2,0,10,28,0,0,4,3,0,1,5,2,1,12,4,1,10
16081,U63721,0,0,5,3,0,0,1,3,0,2,0,2,0,1,0,0,0
16082,U70003,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
16083,U46958,0,0,19,10,1,0,5,6,0,2,2,4,2,6,1,1,5
16084,U67135,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16085,U42451,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
16086,U64556,1,0,0,9,0,0,2,3,0,1,0,0,0,0,0,0,2
16087,U69217,0,0,1,11,1,0,0,2,0,1,3,0,4,4,1,0,6
16088,U73293,0,0,4,23,0,0,1,3,0,2,0,1,0,1,1,0,2
16089,U12658,0,0,3,10,1,0,1,1,0,0,1,0,1,3,1,1,0
16090,U33844,0,0,2,1,0,0,0,3,0,0,1,0,1,0,0,0,1
16091,U46742,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0
16092,U32599,1,0,3,4,1,0,1,4,0,8,0,0,1,3,2,0,2
16093,U21357,1,0,0,2,0,0,0,3,0,1,0,1,0,2,0,0,1
16094,U43048,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,4
16095,U2901,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
16096,U91589,0,0,0,44,0,0,0,5,0,1,2,3,0,6,2,0,4
16097,U92379,0,0,0,2,0,0,1,16,0,1,1,0,1,0,1,0,3
16098,U37997,0,0,4,1,1,0,2,0,0,0,1,0,0,2,0,1,1
16099,U40736,0,0,5,9,1,0,0,2,0,2,0,3,2,0,0,0,0
16100,U45512,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16101,U89469,1,0,2,19,0,0,1,5,0,0,1,0,1,1,2,0,2
16102,U82422,1,0,4,16,0,0,0,0,0,0,0,0,0,3,0,0,1
16103,U68927,1,0,0,10,1,0,0,5,0,1,0,0,1,0,0,0,3
16104,U36795,0,0,0,2,0,0,0,0,0,0,1,2,0,2,0,2,1
16105,U76003,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,2
16106,U30107,0,0,2,5,4,0,0,5,0,9,4,5,0,15,0,2,0
16107,U17852,0,0,4,5,0,0,0,0,0,0,0,0,1,6,0,0,0
16108,U27599,1,0,2,2,0,0,1,2,0,0,1,0,0,0,0,0,4
16109,U45983,1,0,2,3,0,0,0,2,0,1,7,0,2,0,1,0,2
16110,U34918,1,0,9,8,0,0,0,2,0,0,0,0,0,2,0,0,0
16111,U68279,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
16112,U23945,1,0,2,37,0,0,0,4,0,5,2,3,1,2,2,0,2
16113,U56589,1,0,9,11,1,0,1,5,0,0,2,0,0,1,0,1,6
16114,U2031,1,0,5,5,0,0,1,0,0,0,0,0,0,1,0,1,0
16115,U25433,0,0,1,6,1,0,3,1,0,2,0,0,0,1,0,0,7
16116,U44402,0,0,10,31,0,0,1,2,0,1,2,3,1,6,0,0,5
16117,U20254,0,0,5,2,0,0,0,0,0,0,1,0,0,2,0,0,1
16118,U64997,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1
16119,U91638,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0
16120,U9771,9,0,0,5,0,0,5,17,0,1,4,1,0,1,7,0,6
16121,U63937,0,0,0,10,1,0,1,1,0,0,0,0,0,2,1,1,0
16122,U39875,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0
16123,U31666,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
16124,U66675,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2,1,2
16125,U57238,3,0,18,8,0,0,0,0,0,0,1,1,0,2,1,1,3
16126,U22080,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1
16127,U30280,1,0,3,9,0,0,1,13,0,0,1,1,0,2,0,0,3
16128,U44798,0,0,4,12,6,0,3,11,0,20,3,10,2,9,5,1,2
16129,U16577,2,0,3,8,2,0,0,1,0,0,2,3,0,0,3,4,3
16130,U30003,0,0,0,3,0,0,0,2,0,0,1,0,3,0,0,0,0
16131,U82515,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0
16132,U60799,0,0,7,3,0,0,0,3,0,0,0,0,0,0,1,0,4
16133,U34174,0,0,0,2,0,0,0,3,0,0,4,1,0,0,0,0,2
16134,U45816,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
16135,U67847,0,0,7,6,0,0,0,3,0,1,4,0,2,0,1,0,5
16136,U29758,1,0,18,20,0,0,8,8,0,1,5,0,3,6,3,0,15
16137,U40757,1,0,4,3,1,0,0,2,0,0,1,0,0,0,0,0,5
16138,U90883,0,0,2,3,4,0,0,13,0,0,5,0,4,6,0,0,1
16139,U85054,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0
16140,U73273,0,0,14,12,1,0,5,1,0,0,2,1,0,1,0,0,9
16141,U69342,1,0,1,5,0,0,0,4,0,3,0,0,1,1,0,0,0
16142,U89505,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
16143,U57279,0,0,3,6,0,0,0,7,0,9,2,1,1,0,2,0,6
16144,U15166,0,0,3,2,4,0,3,2,0,1,3,0,0,1,0,0,1
16145,U71851,2,0,5,11,1,0,1,3,0,1,2,1,0,3,0,0,1
16146,U56776,0,0,7,4,0,0,0,0,0,0,1,0,0,1,0,0,0
16147,U81333,3,0,4,15,0,0,0,1,0,17,4,0,0,3,4,3,7
16148,U45964,1,0,3,17,0,0,3,7,0,3,2,1,4,1,0,1,8
16149,U91506,0,0,1,6,0,0,0,2,0,0,0,2,2,0,0,0,3
16150,U28575,0,0,2,10,0,0,1,0,0,6,0,0,3,1,0,1,0
16151,U67696,0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,2
16152,U61249,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0
16153,U75063,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,4
16154,U70636,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0
16155,U14782,1,0,5,1,2,0,3,1,0,1,0,1,0,2,0,0,0
16156,U1778,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
16157,U34669,0,0,1,3,0,0,0,13,0,6,1,1,6,2,0,2,0
16158,U23620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
16159,U53550,0,0,0,6,11,0,1,6,0,3,0,2,1,6,0,0,5
16160,U74400,1,0,0,3,0,0,1,1,0,1,0,0,2,1,2,0,1
16161,U59055,0,0,14,7,2,0,0,2,0,4,0,0,0,2,1,1,0
16162,U5557,0,0,1,6,3,0,1,4,0,2,2,4,1,0,1,0,0
16163,U24849,0,0,2,30,1,0,1,1,0,1,0,1,0,4,5,0,0
16164,U14024,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,1,1
16165,U47724,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2
16166,U68635,0,0,0,3,0,0,5,6,0,0,2,0,0,3,4,0,3
16167,U62614,2,0,45,16,12,0,5,11,0,0,8,4,5,2,4,0,7
16168,U90582,0,0,0,16,3,0,1,7,0,0,0,1,2,2,3,2,3
16169,U26542,1,0,5,4,0,0,0,0,0,1,3,1,0,1,0,0,2
16170,U57693,7,0,2,21,0,0,3,9,0,3,2,0,1,1,3,0,7
16171,U38819,1,0,0,6,0,0,0,3,0,1,0,0,2,2,1,0,3
16172,U71545,0,0,3,6,0,0,0,1,0,1,1,0,0,4,0,0,2
16173,U14545,0,0,4,0,0,0,2,0,0,0,1,1,0,1,0,0,1
16174,U23386,0,0,4,7,1,0,0,1,0,0,0,0,0,2,0,0,0
16175,U20865,0,0,4,16,0,0,0,13,0,3,1,3,3,2,3,1,8
16176,U69120,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1
16177,U47366,0,0,1,7,0,0,2,1,0,4,0,2,0,3,0,0,4
16178,U68243,1,0,0,5,1,0,4,36,0,0,1,0,0,0,3,0,4
16179,U53111,0,0,0,3,0,0,0,2,0,0,0,1,0,1,1,0,1
16180,U26230,0,0,3,15,0,0,1,0,0,1,1,0,0,0,0,0,2
16181,U84089,0,0,1,25,2,0,1,1,0,1,0,1,1,1,0,0,1
16182,U24201,4,0,9,29,0,0,0,7,0,1,1,6,7,9,0,0,1
16183,U2233,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
16184,U84299,0,0,1,4,0,0,0,0,0,0,1,0,3,3,1,1,2
16185,U14592,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16186,U30893,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2
16187,U47634,0,0,21,22,1,0,1,0,0,0,0,0,0,2,2,0,4
16188,U29844,1,0,1,2,0,0,0,12,0,0,4,0,3,1,3,0,10
16189,U76653,5,0,3,12,1,0,0,1,0,0,1,1,1,0,1,0,1
16190,U64053,2,0,5,13,1,0,2,12,0,1,1,3,5,25,1,3,2
16191,U44510,0,0,19,8,0,0,1,1,0,1,0,0,0,5,0,0,1
16192,U84762,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,4
16193,U8338,1,0,1,11,0,0,0,4,0,1,0,0,2,0,1,0,0
16194,U75231,0,0,1,7,3,0,1,0,0,0,2,0,0,2,0,0,1
16195,U53260,0,0,1,8,0,0,1,0,0,1,0,0,1,3,0,0,0
16196,U74881,0,0,2,2,4,0,1,5,0,0,1,0,4,4,0,1,0
16197,U10779,2,0,2,3,0,0,2,1,0,1,1,0,2,0,3,0,3
16198,U82232,1,0,0,12,0,0,0,0,0,1,1,1,0,3,0,2,3
16199,U69847,0,0,0,0,8,0,0,1,0,4,1,0,0,0,0,0,0
16200,U10799,0,0,3,5,1,0,1,3,0,0,2,0,0,2,0,0,0
16201,U89262,1,0,5,12,1,0,2,4,0,1,1,0,1,2,1,0,0
16202,U31050,0,0,8,1,0,0,0,4,0,1,1,0,1,0,0,0,0
16203,U43340,0,0,5,11,1,0,0,3,0,4,0,6,0,13,1,0,1
16204,U58045,1,0,1,5,0,0,0,4,0,1,0,3,1,5,3,0,7
16205,U39091,1,0,3,11,0,0,0,2,0,0,1,3,0,3,0,0,0
16206,U69084,2,0,88,14,0,0,0,3,0,0,0,0,0,5,1,0,1
16207,U72201,0,0,13,3,0,0,2,5,0,2,1,0,0,1,0,0,7
16208,U6636,0,0,1,0,0,0,1,2,0,6,0,0,0,0,2,0,3
16209,U57881,0,0,0,17,2,0,0,0,0,0,1,0,0,1,0,0,0
16210,U93471,1,0,5,7,5,0,0,2,0,0,0,1,0,4,1,2,0
16211,U30290,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
16212,U77819,0,0,0,9,0,0,0,0,0,0,0,0,1,2,0,0,0
16213,U10039,0,0,5,14,2,0,1,4,0,1,0,3,0,3,0,1,1
16214,U61066,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
16215,U32567,1,0,1,4,6,0,0,0,0,0,1,2,3,1,0,1,2
16216,U80734,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2
16217,U14648,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0
16218,U24209,2,0,2,7,0,0,0,3,0,0,1,0,0,0,1,0,0
16219,U70344,0,0,2,5,0,0,0,1,0,0,0,5,2,2,0,0,1
16220,U56915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16221,U17586,0,0,0,6,0,0,1,2,0,4,5,1,2,0,3,1,6
16222,U60256,0,0,1,3,2,0,2,0,0,1,1,0,1,1,0,2,0
16223,U40175,1,0,0,14,1,0,1,5,0,15,0,7,0,7,0,0,1
16224,U50914,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0
16225,U85405,0,0,2,0,0,0,3,0,0,3,0,0,1,3,1,1,0
16226,U32261,1,0,0,13,0,0,0,8,0,0,1,2,0,2,1,1,3
16227,U65310,1,0,2,10,2,0,0,0,0,1,1,0,0,1,2,0,0
16228,U11426,1,0,0,5,1,0,1,0,0,0,0,2,0,1,0,0,1
16229,U18789,0,0,5,6,0,0,3,7,0,3,1,2,0,9,0,0,1
16230,U49185,0,0,2,3,0,0,0,3,0,0,1,0,0,0,1,0,0
16231,U33513,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,1,0
16232,U66505,0,0,0,4,1,0,1,2,0,1,0,0,0,3,0,1,1
16233,U87603,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
16234,U50131,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,2,2
16235,U63058,0,0,4,6,0,0,1,0,0,1,3,0,0,1,0,0,2
16236,U60673,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,2
16237,U33857,0,0,1,2,0,0,3,2,0,6,1,0,0,0,6,0,5
16238,U5601,0,0,0,0,0,0,1,4,0,0,2,0,1,1,0,1,1
16239,U27681,0,0,0,1,0,0,0,4,0,1,0,0,1,1,0,1,2
16240,U52550,0,0,0,5,0,0,0,15,0,0,0,0,0,3,0,0,0
16241,U71360,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1
16242,U25976,0,0,6,13,0,0,2,0,0,0,0,0,0,2,3,0,1
16243,U78696,0,0,0,0,0,0,0,3,0,0,2,1,0,0,3,0,4
16244,U87897,0,0,17,13,1,0,0,3,0,0,0,2,0,2,0,0,2
16245,U40647,0,0,1,18,0,0,2,1,0,0,0,0,0,3,0,0,0
16246,U43466,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
16247,U59494,0,0,0,0,3,0,1,3,0,3,0,1,1,2,0,0,1
16248,U36414,0,0,5,2,0,0,1,3,0,0,0,1,0,4,0,0,1
16249,U33206,0,0,1,2,3,0,0,0,0,3,0,0,5,0,0,1,0
16250,U83479,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
16251,U40414,0,0,6,7,0,0,0,3,0,1,2,1,1,0,1,0,3
16252,U34848,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
16253,U25567,0,0,1,0,0,0,0,1,0,3,0,1,1,1,0,0,0
16254,U69367,1,0,23,2,0,0,3,8,0,0,5,1,4,0,1,0,3
16255,U75354,0,0,1,3,0,0,1,0,0,0,1,0,0,1,2,1,3
16256,U35485,1,0,1,6,0,0,0,5,0,1,0,0,1,2,0,1,3
16257,U67613,1,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,1
16258,U4414,0,0,0,4,0,0,2,2,0,1,2,0,2,2,0,0,2
16259,U231,0,0,2,18,1,0,1,0,0,0,0,0,0,2,0,0,2
16260,U21172,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16261,U44622,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,1,1
16262,U9627,0,0,0,0,1,0,0,4,0,1,0,7,2,1,1,0,1
16263,U65559,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
16264,U40669,0,0,0,3,0,0,2,3,0,0,2,0,0,1,1,1,2
16265,U5834,0,0,1,3,0,0,0,1,0,1,0,0,1,2,0,0,0
16266,U16963,0,0,2,6,0,0,5,14,0,2,3,4,3,6,6,1,7
16267,U76334,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1
16268,U37389,0,0,1,8,0,0,2,1,0,1,1,1,1,1,0,0,1
16269,U47559,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0
16270,U80667,0,0,7,18,1,0,1,7,0,2,0,4,1,2,1,0,4
16271,U84935,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0
16272,U60996,0,0,0,1,0,0,0,1,0,0,1,0,2,3,0,0,0
16273,U62528,0,0,3,20,1,0,1,7,0,1,3,2,3,19,3,2,5
16274,U41929,0,0,2,0,2,0,4,0,0,0,0,0,0,2,0,0,3
16275,U3055,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1
16276,U61794,0,0,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0
16277,U88160,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0
16278,U5910,0,0,8,13,0,0,3,1,0,0,6,0,1,0,4,0,5
16279,U22694,1,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0
16280,U65389,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1
16281,U51139,0,0,1,5,1,0,0,2,0,0,0,1,1,0,0,0,1
16282,U27344,0,0,2,9,0,0,2,4,0,1,0,4,1,3,0,0,5
16283,U48009,0,0,0,5,0,0,0,0,0,1,0,0,1,3,0,0,1
16284,U87092,0,0,8,11,21,0,1,6,0,3,1,4,0,4,0,1,0
16285,U72686,0,0,3,3,1,0,1,0,0,0,2,0,0,2,0,0,1
16286,U47790,1,0,5,8,0,0,0,1,0,1,0,9,0,3,0,1,1
16287,U25301,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
16288,U84982,0,0,0,6,1,0,3,3,0,13,7,1,6,4,4,0,7
16289,U33337,2,0,17,26,0,0,0,7,0,1,2,4,2,1,2,0,3
16290,U13798,0,0,0,7,2,0,2,10,0,4,0,0,6,6,2,0,7
16291,U77216,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
16292,U92723,1,0,4,7,0,0,1,2,0,1,0,0,0,1,0,1,2
16293,U81428,0,0,2,5,0,0,0,2,0,1,1,1,0,0,1,0,0
16294,U61442,0,0,0,3,1,0,0,1,0,0,3,0,0,1,1,0,5
16295,U8537,0,0,2,6,0,0,2,5,0,0,2,2,1,4,1,0,1
16296,U39395,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16297,U52673,0,0,3,2,0,0,1,2,0,0,1,0,0,2,0,0,1
16298,U47216,1,0,0,1,1,0,0,9,0,0,0,0,1,0,0,0,1
16299,U51530,1,0,2,3,0,0,0,1,0,0,0,4,0,0,0,0,1
16300,U66676,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16301,U10030,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,2,1
16302,U25281,0,0,1,2,2,0,4,0,0,0,0,0,0,0,2,0,2
16303,U62109,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0
16304,U3554,0,0,0,6,0,0,0,2,0,1,0,1,1,0,2,0,1
16305,U24437,0,0,8,7,0,0,4,3,0,3,1,0,0,5,4,0,1
16306,U15767,2,0,2,27,2,0,4,9,0,1,3,1,1,5,1,0,6
16307,U86693,0,0,4,2,0,0,0,1,0,0,6,0,0,0,8,0,1
16308,U67258,0,0,0,7,0,0,3,17,0,0,2,1,0,0,0,0,4
16309,U91140,1,0,4,5,0,0,0,12,0,5,7,0,5,1,4,0,1
16310,U66691,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0
16311,U80434,0,0,4,13,0,0,1,2,0,0,0,2,1,1,0,0,0
16312,U82271,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,4
16313,U20634,0,0,5,24,0,0,0,1,0,0,0,0,2,3,0,0,0
16314,U34470,1,0,7,0,1,0,0,5,0,1,1,2,5,6,0,0,0
16315,U27905,0,0,0,6,0,0,2,5,0,4,2,2,1,2,0,0,3
16316,U86500,0,0,0,5,0,0,0,1,0,0,2,2,1,0,0,0,0
16317,U10906,0,0,4,1,0,0,0,1,0,1,1,2,0,0,0,0,0
16318,U56361,2,0,82,91,1,0,4,6,0,0,7,0,2,1,0,1,14
16319,U23338,0,0,0,3,0,0,1,3,0,1,1,0,1,0,4,1,1
16320,U30940,1,0,7,10,1,0,1,0,0,0,0,0,1,1,1,0,1
16321,U77622,0,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,1
16322,U84639,0,0,31,3,0,0,1,2,0,0,7,0,0,0,6,0,7
16323,U29889,0,0,1,7,0,0,0,1,0,1,1,0,0,1,0,0,1
16324,U21577,0,0,0,4,0,0,1,4,0,0,1,0,0,0,1,0,2
16325,U86863,2,0,4,22,4,0,2,3,0,0,1,3,0,6,4,0,9
16326,U87899,0,0,5,6,1,0,0,1,0,0,1,0,0,1,0,0,1
16327,U37105,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
16328,U68869,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
16329,U71822,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0
16330,U91167,1,0,2,7,0,0,0,3,0,2,0,1,1,3,0,0,0
16331,U58622,1,0,13,7,5,0,1,9,0,0,1,1,1,4,2,0,5
16332,U69263,0,0,0,10,0,0,1,1,0,0,0,0,1,3,0,0,3
16333,U14355,0,0,5,5,1,0,0,0,0,0,0,0,1,2,0,0,1
16334,U42687,0,0,4,4,0,0,1,1,0,0,1,1,0,1,0,0,0
16335,U30649,4,0,3,15,4,0,3,6,0,1,0,3,1,3,0,0,5
16336,U3258,0,0,0,5,0,0,0,1,0,0,1,1,0,5,0,0,0
16337,U36647,0,0,1,3,0,0,0,1,0,0,1,0,5,0,2,0,0
16338,U271,0,0,13,1,6,0,2,4,0,0,4,0,4,0,4,0,3
16339,U30908,1,0,23,8,2,0,1,1,0,2,1,1,2,1,0,0,5
16340,U12183,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16341,U19231,0,0,2,2,0,0,2,2,0,0,5,0,0,2,8,1,5
16342,U70875,0,0,9,19,5,0,7,35,0,86,10,28,47,29,15,0,19
16343,U35947,0,0,0,1,2,0,1,4,0,3,0,1,5,3,0,1,2
16344,U69636,0,0,3,11,0,0,2,3,0,0,3,0,1,1,0,0,1
16345,U85651,0,0,0,1,0,0,1,9,0,3,1,0,3,0,1,0,1
16346,U45605,0,0,0,5,0,0,0,4,0,0,0,0,1,1,1,0,0
16347,U50049,0,0,0,3,0,0,1,2,0,0,0,0,1,1,2,0,1
16348,U93098,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16349,U87782,1,0,1,4,0,0,3,6,0,2,3,2,0,1,0,0,3
16350,U69249,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
16351,U48069,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
16352,U67683,0,0,4,1,1,0,0,1,0,2,0,1,1,2,0,0,0
16353,U66197,0,0,1,6,1,0,0,1,0,0,4,3,3,3,2,0,3
16354,U82601,0,0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1
16355,U41131,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
16356,U86159,0,0,23,6,0,0,9,2,0,1,1,2,3,1,2,0,9
16357,U72331,0,0,3,3,0,0,3,1,0,1,0,1,1,0,0,0,1
16358,U91332,1,0,1,2,1,0,0,6,0,1,4,0,3,0,1,0,2
16359,U80467,0,0,3,12,0,0,0,0,0,0,1,0,0,0,0,0,1
16360,U91614,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16361,U75229,0,0,0,1,1,0,0,2,0,2,0,0,0,2,1,0,0
16362,U54594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
16363,U35878,0,0,2,3,2,0,0,0,0,1,0,0,2,0,0,0,0
16364,U49696,0,0,1,3,0,0,0,4,0,0,0,0,1,0,0,0,0
16365,U9439,0,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,1
16366,U4897,0,0,0,0,0,0,0,3,0,5,2,0,0,0,2,0,5
16367,U89043,1,0,32,6,0,0,0,1,0,6,2,0,0,0,0,0,1
